단지ID,단지명,시군구,위도,경도,세대수,준공년월,물건종류,공급면적(평),전용면적(평),계약면적(평),공급면적(m2),전용면적(m2),주택형,면적일련번호,KB매매시세(만원),매매상한가(만원),매매하한가(만원),KB전세시세(만원),월세보증금(만원),월세최저(만원),월세최고(만원),세대수(평형),시세제공여부,전세가율,용적률,건폐율,월간매매변동률,월간전세변동률
378816,어반슈필라움(도),동대문구,37.570424,127.0715986,16,2019.11,02,13.62,10.00,15.32,45.05,33.09,A,1239063,0,0,0,0,0,0,0,2,0,,407.0,59.0,,
378816,어반슈필라움(도),동대문구,37.570424,127.0715986,16,2019.11,02,13.73,10.09,15.45,45.42,33.36,B,1239064,0,0,0,0,0,0,0,2,0,,407.0,59.0,,
378821,"다성이즈빌(167-100,도시형)",강동구,37.5391037,127.1324395,20,2021.01,02,6.48,5.05,7.58,21.45,16.71,,1239079,0,0,0,0,0,0,0,5,0,,398.0,57.0,,
378821,"다성이즈빌(167-100,도시형)",강동구,37.5391037,127.1324395,20,2021.01,02,6.54,5.10,7.65,21.65,16.87,A,1239080,0,0,0,0,0,0,0,5,0,,398.0,57.0,,
378821,"다성이즈빌(167-100,도시형)",강동구,37.5391037,127.1324395,20,2021.01,02,7.46,5.81,8.72,24.68,19.23,B,1239081,0,0,0,0,0,0,0,5,0,,398.0,57.0,,
378821,"다성이즈빌(167-100,도시형)",강동구,37.5391037,127.1324395,20,2021.01,02,7.54,5.88,8.81,24.95,19.44,,1239082,0,0,0,0,0,0,0,5,0,,398.0,57.0,,
378824,비바체하임(도),강동구,37.5403668,127.1463197,29,2019.06,01,9.97,8.79,10.05,32.96,29.06,,1239025,0,0,0,0,0,0,0,2,0,,249.0,43.0,,
378824,비바체하임(도),강동구,37.5403668,127.1463197,29,2019.06,01,10.91,9.62,11.02,36.09,31.82,,1239026,0,0,0,0,0,0,0,2,0,,249.0,43.0,,
378824,비바체하임(도),강동구,37.5403668,127.1463197,29,2019.06,01,11.11,9.79,11.20,36.73,32.39,,1239027,0,0,0,0,0,0,0,2,0,,249.0,43.0,,
378824,비바체하임(도),강동구,37.5403668,127.1463197,29,2019.06,01,13.24,11.67,13.35,43.77,38.60,A,1239028,0,0,0,0,0,0,0,8,0,,249.0,43.0,,
378824,비바체하임(도),강동구,37.5403668,127.1463197,29,2019.06,01,13.65,12.04,13.77,45.15,39.81,B,1239029,0,0,0,0,0,0,0,7,0,,249.0,43.0,,
378824,비바체하임(도),강동구,37.5403668,127.1463197,29,2019.06,01,14.06,12.39,14.18,46.49,40.99,,1239030,0,0,0,0,0,0,0,8,0,,249.0,43.0,,
378827,목동솔리스타(도),강서구,37.5317931,126.8642632,18,2021.06,02,11.81,8.58,13.06,39.07,28.38,D,1239047,0,0,0,0,0,0,0,2,0,,459.0,48.0,,
378827,목동솔리스타(도),강서구,37.5317931,126.8642632,18,2021.06,02,12.08,8.82,13.37,39.96,29.19,A,1239046,0,0,0,0,0,0,0,3,0,,459.0,48.0,,
378827,목동솔리스타(도),강서구,37.5317931,126.8642632,18,2021.06,02,12.11,8.82,13.40,40.06,29.18,B,1239044,0,0,0,0,0,0,0,1,0,,459.0,48.0,,
378827,목동솔리스타(도),강서구,37.5317931,126.8642632,18,2021.06,02,12.11,8.82,13.40,40.06,29.18,C,1239045,0,0,0,0,0,0,0,3,0,,459.0,48.0,,
37884,해오름(도),구로구,37.4987393,126.8769628,24,2015.08,01,10.41,8.91,10.41,34.43,29.48,,36712,0,0,0,0,0,0,0,4,0,,235.0,46.0,,
37884,해오름(도),구로구,37.4987393,126.8769628,24,2015.08,01,11.69,9.58,11.69,38.65,31.68,,82206,0,0,0,0,0,0,0,4,0,,235.0,46.0,,
37884,해오름(도),구로구,37.4987393,126.8769628,24,2015.08,01,14.94,12.25,14.94,49.41,40.50,,118964,0,0,0,0,0,0,0,4,0,,235.0,46.0,,
37884,해오름(도),구로구,37.4987393,126.8769628,24,2015.08,01,16.74,14.33,16.74,55.34,47.39,A,146572,0,0,0,0,0,0,0,4,0,,235.0,46.0,,
37884,해오름(도),구로구,37.4987393,126.8769628,24,2015.08,01,17.28,14.80,17.28,57.15,48.94,B,166576,0,0,0,0,0,0,0,4,0,,235.0,46.0,,
37884,해오름(도),구로구,37.4987393,126.8769628,24,2015.08,01,18.75,15.37,18.75,62.01,50.82,,181046,0,0,0,0,0,0,0,4,0,,235.0,46.0,,
378965,세운푸르지오헤리시티(주상복합),동대문구,37.5645555,126.9966323,321,2023.01,02,11.30,7.42,18.53,37.36,24.55,A,1239158,0,0,0,0,0,0,0,66,0,,937.0,60.0,,
378965,세운푸르지오헤리시티(주상복합),동대문구,37.5645555,126.9966323,321,2023.01,02,11.62,7.42,18.85,38.43,24.55,C,1239159,0,0,0,0,0,0,0,10,0,,937.0,60.0,,
378965,세운푸르지오헤리시티(주상복합),동대문구,37.5645555,126.9966323,321,2023.01,02,12.97,8.59,21.64,42.90,28.40,A,1239160,0,0,0,0,0,0,0,84,0,,937.0,60.0,,
378965,세운푸르지오헤리시티(주상복합),동대문구,37.5645555,126.9966323,321,2023.01,02,13.43,8.91,22.11,44.42,29.45,A1,1239161,0,0,0,0,0,0,0,84,0,,937.0,60.0,,
378965,세운푸르지오헤리시티(주상복합),동대문구,37.5645555,126.9966323,321,2023.01,02,13.76,8.91,22.43,45.49,29.45,C,1239162,0,0,0,0,0,0,0,24,0,,937.0,60.0,,
378965,세운푸르지오헤리시티(주상복합),동대문구,37.5645555,126.9966323,321,2023.01,02,19.38,12.77,31.81,64.07,42.23,A,1239163,0,0,0,0,0,0,0,12,0,,937.0,60.0,,
378980,와이피하우스,금천구,37.4719579,126.8954797,16,2017.12,01,10.10,8.79,12.06,33.42,29.09,A,1239267,0,0,0,0,0,0,0,4,0,,249.0,43.0,,
378980,와이피하우스,금천구,37.4719579,126.8954797,16,2017.12,01,10.41,9.06,12.42,34.44,29.98,B,1239268,0,0,0,0,0,0,0,4,0,,249.0,43.0,,
378980,와이피하우스,금천구,37.4719579,126.8954797,16,2017.12,01,14.43,12.56,17.22,47.71,41.53,,1239269,0,0,0,0,0,0,0,8,0,,249.0,43.0,,
379,효성,강동구,37.5460065,127.1608012,69,1987.02,01,31.71,25.57,31.80,104.84,84.54,,369,0,0,0,0,0,0,0,15,0,,0.0,0.0,,
379,효성,강동구,37.5460065,127.1608012,69,1987.02,01,32.81,26.62,32.90,108.47,88.02,,49711,0,0,0,0,0,0,0,3,0,,0.0,0.0,,
379,효성,강동구,37.5460065,127.1608012,69,1987.02,01,36.39,29.37,36.48,120.30,97.11,,93626,0,0,0,0,0,0,0,6,0,,0.0,0.0,,
379,효성,강동구,37.5460065,127.1608012,69,1987.02,01,37.16,35.27,46.37,122.85,116.61,,127963,0,0,0,0,0,0,0,10,0,,0.0,0.0,,
379,효성,강동구,37.5460065,127.1608012,69,1987.02,01,38.38,36.49,47.60,126.90,120.66,,153227,0,0,0,0,0,0,0,1,0,,0.0,0.0,,
379,효성,강동구,37.5460065,127.1608012,69,1987.02,01,40.87,38.98,50.10,135.12,128.88,,171199,0,0,0,0,0,0,0,2,0,,0.0,0.0,,
379,효성,강동구,37.5460065,127.1608012,69,1987.02,01,41.70,39.82,50.94,137.88,131.64,B,219643,0,0,0,0,0,0,0,10,0,,0.0,0.0,,
379,효성,강동구,37.5460065,127.1608012,69,1987.02,01,41.80,39.80,51.04,138.21,131.58,,184271,0,0,0,0,0,0,0,2,0,,0.0,0.0,,
379,효성,강동구,37.5460065,127.1608012,69,1987.02,01,42.86,40.97,52.10,141.71,135.47,B,193688,0,0,0,0,0,0,0,1,0,,0.0,0.0,,
379,효성,강동구,37.5460065,127.1608012,69,1987.02,01,44.70,42.81,53.94,147.77,141.53,,200748,0,0,0,0,0,0,0,10,0,,0.0,0.0,,
379,효성,강동구,37.5460065,127.1608012,69,1987.02,01,45.92,44.03,55.17,151.82,145.58,A,206093,0,0,0,0,0,0,0,1,0,,0.0,0.0,,
379,효성,강동구,37.5460065,127.1608012,69,1987.02,01,46.04,44.15,55.28,152.20,145.96,B,217938,0,0,0,0,0,0,0,2,0,,0.0,0.0,,
379,효성,강동구,37.5460065,127.1608012,69,1987.02,01,46.84,44.83,56.09,154.86,148.23,,210192,0,0,0,0,0,0,0,2,0,,0.0,0.0,,
379,효성,강동구,37.5460065,127.1608012,69,1987.02,01,48.08,46.07,57.33,158.96,152.33,,213370,0,0,0,0,0,0,0,2,0,,0.0,0.0,,
379,효성,강동구,37.5460065,127.1608012,69,1987.02,01,48.67,46.79,57.93,160.92,154.68,,215883,0,0,0,0,0,0,0,2,0,,0.0,0.0,,
37906,서초블레스.,서초구,37.4843527,127.0093364,16,2017.06,01,17.19,14.81,18.14,56.84,48.99,,36734,65500,71100,59700,0,0,0,0,3,1,,249.0,49.0,,
37906,서초블레스.,서초구,37.4843527,127.0093364,16,2017.06,01,17.54,15.12,18.52,58.01,50.00,,82225,70700,75300,67300,0,0,0,0,1,1,,249.0,49.0,,
37906,서초블레스.,서초구,37.4843527,127.0093364,16,2017.06,01,23.74,20.46,25.06,78.50,67.66,,118979,0,0,0,0,0,0,0,1,0,,249.0,49.0,,
37906,서초블레스.,서초구,37.4843527,127.0093364,16,2017.06,01,25.37,21.86,26.78,83.87,72.29,,212702,103100,111900,89200,0,0,0,0,1,1,,249.0,49.0,,
37906,서초블레스.,서초구,37.4843527,127.0093364,16,2017.06,01,25.55,22.02,26.97,84.47,72.80,C,215363,101600,106000,96900,0,0,0,0,1,1,,249.0,49.0,,
37906,서초블레스.,서초구,37.4843527,127.0093364,16,2017.06,01,25.67,22.12,27.09,84.86,73.14,B,166583,102600,107800,96900,0,0,0,0,1,1,,249.0,49.0,,
37906,서초블레스.,서초구,37.4843527,127.0093364,16,2017.06,01,26.07,22.47,27.52,86.19,74.29,A,146583,104400,109400,98600,0,0,0,0,1,1,,249.0,49.0,,
37906,서초블레스.,서초구,37.4843527,127.0093364,16,2017.06,01,27.88,24.03,29.43,92.17,79.44,B,191468,114400,120200,109700,0,0,0,0,1,1,,249.0,49.0,,
37906,서초블레스.,서초구,37.4843527,127.0093364,16,2017.06,01,28.18,24.28,29.74,93.16,80.29,A,181051,113000,116500,108700,0,0,0,0,2,1,,249.0,49.0,,
37906,서초블레스.,서초구,37.4843527,127.0093364,16,2017.06,01,28.50,24.56,30.09,94.24,81.22,,199131,117900,125800,101100,0,0,0,0,2,1,,249.0,49.0,,
37906,서초블레스.,서초구,37.4843527,127.0093364,16,2017.06,01,29.82,25.70,31.48,98.60,84.98,A,204926,112900,121200,107000,0,0,0,0,1,1,,249.0,49.0,,
37906,서초블레스.,서초구,37.4843527,127.0093364,16,2017.06,01,29.82,25.70,31.48,98.61,84.99,B,209313,113300,122100,107300,0,0,0,0,1,1,,249.0,49.0,,
379070,잠실파크(도).,강동구,37.5078463,127.083344,20,2016.11,01,7.26,6.22,7.26,24.02,20.58,,1239471,0,0,0,0,0,0,0,1,0,,180.0,59.0,,
379070,잠실파크(도).,강동구,37.5078463,127.083344,20,2016.11,01,8.27,7.08,8.27,27.34,23.43,,1239472,0,0,0,0,0,0,0,1,0,,180.0,59.0,,
379070,잠실파크(도).,강동구,37.5078463,127.083344,20,2016.11,01,9.79,8.39,9.79,32.39,27.75,A,1239473,0,0,0,0,0,0,0,1,0,,180.0,59.0,,
379070,잠실파크(도).,강동구,37.5078463,127.083344,20,2016.11,01,9.80,8.40,9.80,32.41,27.77,B,1239474,0,0,0,0,0,0,0,1,0,,180.0,59.0,,
379070,잠실파크(도).,강동구,37.5078463,127.083344,20,2016.11,01,9.84,8.43,9.84,32.54,27.88,C,1239475,0,0,0,0,0,0,0,2,0,,180.0,59.0,,
379070,잠실파크(도).,강동구,37.5078463,127.083344,20,2016.11,01,9.86,8.45,9.86,32.62,27.95,D,1239476,0,0,0,0,0,0,0,1,0,,180.0,59.0,,
379070,잠실파크(도).,강동구,37.5078463,127.083344,20,2016.11,01,10.17,8.71,10.17,33.63,28.82,E,1239480,0,0,0,0,0,0,0,1,0,,180.0,59.0,,
379070,잠실파크(도).,강동구,37.5078463,127.083344,20,2016.11,01,10.19,8.73,10.19,33.70,28.87,F,1239481,0,0,0,0,0,0,0,1,0,,180.0,59.0,,
379070,잠실파크(도).,강동구,37.5078463,127.083344,20,2016.11,01,10.23,8.76,10.23,33.83,28.99,G,1239482,0,0,0,0,0,0,0,2,0,,180.0,59.0,,
379070,잠실파크(도).,강동구,37.5078463,127.083344,20,2016.11,01,10.26,8.79,10.26,33.93,29.07,H,1239483,0,0,0,0,0,0,0,1,0,,180.0,59.0,,
379070,잠실파크(도).,강동구,37.5078463,127.083344,20,2016.11,01,10.29,8.81,10.29,34.02,29.15,I,1239484,0,0,0,0,0,0,0,1,0,,180.0,59.0,,
379070,잠실파크(도).,강동구,37.5078463,127.083344,20,2016.11,01,10.31,8.83,10.31,34.09,29.21,J,1239485,0,0,0,0,0,0,0,2,0,,180.0,59.0,,
379070,잠실파크(도).,강동구,37.5078463,127.083344,20,2016.11,01,10.57,9.05,10.57,34.95,29.95,A,1239477,0,0,0,0,0,0,0,2,0,,180.0,59.0,,
379070,잠실파크(도).,강동구,37.5078463,127.083344,20,2016.11,01,10.58,9.06,10.58,34.98,29.97,B,1239478,0,0,0,0,0,0,0,1,0,,180.0,59.0,,
379070,잠실파크(도).,강동구,37.5078463,127.083344,20,2016.11,01,10.58,9.06,10.58,34.99,29.98,C,1239479,0,0,0,0,0,0,0,2,0,,180.0,59.0,,
379071,우림빌(도).,서초구,37.507402,127.0293133,19,2013.08,01,4.94,3.90,4.94,16.36,12.91,A,1239349,0,0,0,0,0,0,0,3,0,,199.0,59.0,,
379071,우림빌(도).,서초구,37.507402,127.0293133,19,2013.08,01,5.35,4.22,5.35,17.70,13.97,B,1239350,0,0,0,0,0,0,0,3,0,,199.0,59.0,,
379071,우림빌(도).,서초구,37.507402,127.0293133,19,2013.08,01,5.56,4.39,5.56,18.40,14.52,A,1239351,0,0,0,0,0,0,0,4,0,,199.0,59.0,,
379071,우림빌(도).,서초구,37.507402,127.0293133,19,2013.08,01,5.66,4.47,5.66,18.72,14.78,B,1239352,0,0,0,0,0,0,0,3,0,,199.0,59.0,,
379071,우림빌(도).,서초구,37.507402,127.0293133,19,2013.08,01,5.72,4.52,5.72,18.94,14.95,C,1239353,0,0,0,0,0,0,0,3,0,,199.0,59.0,,
379071,우림빌(도).,서초구,37.507402,127.0293133,19,2013.08,01,6.48,5.11,6.48,21.44,16.92,D,1239354,0,0,0,0,0,0,0,1,0,,199.0,59.0,,
379071,우림빌(도).,서초구,37.507402,127.0293133,19,2013.08,01,7.49,5.91,7.49,24.78,19.57,A,1239355,0,0,0,0,0,0,0,1,0,,199.0,59.0,,
379071,우림빌(도).,서초구,37.507402,127.0293133,19,2013.08,01,8.07,6.37,8.07,26.71,21.09,B,1239356,0,0,0,0,0,0,0,1,0,,199.0,59.0,,
379074,신현빌6차,구로구,37.5215797,126.9018952,16,2021.04,01,6.86,5.64,7.54,22.70,18.65,A,1239629,0,0,0,0,0,0,0,4,0,,298.0,45.0,,
379074,신현빌6차,구로구,37.5215797,126.9018952,16,2021.04,01,7.08,5.82,7.78,23.43,19.25,B,1239630,0,0,0,0,0,0,0,4,0,,298.0,45.0,,
379074,신현빌6차,구로구,37.5215797,126.9018952,16,2021.04,01,9.35,7.68,10.26,30.91,25.40,,1239631,0,0,0,0,0,0,0,4,0,,298.0,45.0,,
379074,신현빌6차,구로구,37.5215797,126.9018952,16,2021.04,01,9.91,8.14,10.89,32.78,26.94,,1239632,0,0,0,0,0,0,0,4,0,,298.0,45.0,,
379076,신주리버빌(도),강동구,37.5533235,127.1348195,15,2019.02,01,11.07,9.47,11.07,36.62,31.33,,1239513,0,0,0,0,0,0,0,1,0,,195.0,50.0,,
379076,신주리버빌(도),강동구,37.5533235,127.1348195,15,2019.02,01,12.16,10.40,12.16,40.20,34.39,,1239514,0,0,0,0,0,0,0,5,0,,195.0,50.0,,
379076,신주리버빌(도),강동구,37.5533235,127.1348195,15,2019.02,01,13.65,11.68,13.65,45.15,38.63,,1239515,0,0,0,0,0,0,0,4,0,,195.0,50.0,,
379076,신주리버빌(도),강동구,37.5533235,127.1348195,15,2019.02,01,14.58,12.48,14.58,48.22,41.26,,1239516,0,0,0,0,0,0,0,5,0,,195.0,50.0,,
37909,래디앙,관악구,37.4693278,126.9403817,28,2016.06,01,9.63,8.50,13.61,31.85,28.10,,36737,29500,31100,26600,0,0,0,0,1,1,,192.0,39.0,,
37909,래디앙,관악구,37.4693278,126.9403817,28,2016.06,01,16.83,14.84,23.78,55.64,49.09,,82228,30000,33400,27800,0,0,0,0,1,1,,192.0,39.0,,
37909,래디앙,관악구,37.4693278,126.9403817,28,2016.06,01,18.98,16.74,26.82,62.75,55.36,,118982,33800,37500,31100,0,0,0,0,3,1,,192.0,39.0,,
37909,래디앙,관악구,37.4693278,126.9403817,28,2016.06,01,21.66,19.11,30.61,71.62,63.19,,146585,61400,64600,58200,0,0,0,0,15,1,,192.0,39.0,,
37909,래디앙,관악구,37.4693278,126.9403817,28,2016.06,01,23.27,20.53,32.88,76.94,67.88,,166585,64500,66500,62400,0,0,0,0,8,1,,192.0,39.0,,
379143,더스카이뷰(도),구로구,37.5012886,126.8986421,29,2021.05,01,10.13,8.12,12.84,33.52,26.85,A,1380029,0,0,0,0,0,0,0,4,0,,299.0,48.0,,
379143,더스카이뷰(도),구로구,37.5012886,126.8986421,29,2021.05,01,10.31,8.26,13.05,34.09,27.31,B,1380030,0,0,0,0,0,0,0,4,0,,299.0,48.0,,
379143,더스카이뷰(도),구로구,37.5012886,126.8986421,29,2021.05,01,10.37,8.31,13.14,34.31,27.49,C,1380031,0,0,0,0,0,0,0,1,0,,299.0,48.0,,
379143,더스카이뷰(도),구로구,37.5012886,126.8986421,29,2021.05,01,10.40,8.33,13.17,34.40,27.56,D,1380032,0,0,0,0,0,0,0,4,0,,299.0,48.0,,
379143,더스카이뷰(도),구로구,37.5012886,126.8986421,29,2021.05,01,10.55,8.45,13.36,34.89,27.95,A,1380033,0,0,0,0,0,0,0,1,0,,299.0,48.0,,
379143,더스카이뷰(도),구로구,37.5012886,126.8986421,29,2021.05,01,10.73,8.72,13.63,35.49,28.83,B,1380034,0,0,0,0,0,0,0,5,0,,299.0,48.0,,
379143,더스카이뷰(도),구로구,37.5012886,126.8986421,29,2021.05,01,11.01,8.94,13.98,36.40,29.57,C,1380035,0,0,0,0,0,0,0,4,0,,299.0,48.0,,
379143,더스카이뷰(도),구로구,37.5012886,126.8986421,29,2021.05,01,11.13,9.04,14.14,36.81,29.91,D,1380036,0,0,0,0,0,0,0,1,0,,299.0,48.0,,
379143,더스카이뷰(도),구로구,37.5012886,126.8986421,29,2021.05,01,11.14,9.05,14.15,36.84,29.94,E,1380037,0,0,0,0,0,0,0,4,0,,299.0,48.0,,
379143,더스카이뷰(도),구로구,37.5012886,126.8986421,29,2021.05,01,11.15,9.05,14.16,36.86,29.95,F,1380038,0,0,0,0,0,0,0,1,0,,299.0,48.0,,
379144,더뷰21,강동구,37.5031358,127.1385566,21,2021.05,01,23.61,16.62,37.21,78.06,54.94,,1239742,97400,103100,88100,0,0,0,0,20,1,,249.0,49.0,,
379144,더뷰21,강동구,37.5031358,127.1385566,21,2021.05,01,26.01,18.13,40.85,86.01,59.95,,1239743,96000,103400,86400,0,0,0,0,1,1,,249.0,49.0,,
379146,SKE캐슬(도),구로구,37.5015481,126.9004374,20,2019.04,01,9.37,7.96,9.37,30.98,26.33,,1239736,0,0,0,0,0,0,0,4,0,,189.0,59.0,,
379146,SKE캐슬(도),구로구,37.5015481,126.9004374,20,2019.04,01,9.52,8.17,11.28,31.50,27.01,A,1239737,0,0,0,0,0,0,0,4,0,,189.0,59.0,,
379146,SKE캐슬(도),구로구,37.5015481,126.9004374,20,2019.04,01,9.59,8.22,11.36,31.71,27.19,B,1239738,0,0,0,0,0,0,0,4,0,,189.0,59.0,,
379146,SKE캐슬(도),구로구,37.5015481,126.9004374,20,2019.04,01,10.36,9.04,12.31,34.28,29.91,D,1239740,0,0,0,0,0,0,0,4,0,,189.0,59.0,,
379146,SKE캐슬(도),구로구,37.5015481,126.9004374,20,2019.04,01,10.40,8.92,12.32,34.39,29.49,C,1239739,0,0,0,0,0,0,0,4,0,,189.0,59.0,,
379148,아츠논현(도),광진구,37.512201,127.0360292,24,2023.10,02,15.08,11.74,22.58,49.86,38.82,C,1239758,0,0,0,0,0,0,0,4,0,,513.0,53.0,,
379148,아츠논현(도),광진구,37.512201,127.0360292,24,2023.10,02,15.14,11.79,22.68,50.07,38.98,A,1239756,0,0,0,0,0,0,0,8,0,,513.0,53.0,,
379148,아츠논현(도),광진구,37.512201,127.0360292,24,2023.10,02,15.14,11.79,22.68,50.07,38.98,B,1239757,0,0,0,0,0,0,0,8,0,,513.0,53.0,,
379148,아츠논현(도),광진구,37.512201,127.0360292,24,2023.10,02,19.42,15.12,29.08,64.20,49.99,,1239759,0,0,0,0,0,0,0,4,0,,513.0,53.0,,
379151,바로세움Ⅱ.,동대문구,37.5941387,127.017855,21,2017.08,02,5.84,4.24,7.06,19.31,14.02,A,1239744,0,0,0,0,0,0,0,17,0,,359.0,59.0,,
379151,바로세움Ⅱ.,동대문구,37.5941387,127.017855,21,2017.08,02,5.87,4.26,7.11,19.43,14.11,B,1239745,0,0,0,0,0,0,0,1,0,,359.0,59.0,,
379151,바로세움Ⅱ.,동대문구,37.5941387,127.017855,21,2017.08,02,12.55,9.11,15.19,41.51,30.13,C,1239746,0,0,0,0,0,0,0,3,0,,359.0,59.0,,
379152,명남(23-45),마포구,37.5974705,126.9144044,10,2002.11,01,8.95,7.55,8.95,29.61,24.99,,1239750,16400,18200,14400,0,0,0,0,5,1,,352.0,59.0,,
379152,명남(23-45),마포구,37.5974705,126.9144044,10,2002.11,01,26.80,22.62,26.80,88.62,74.79,,1239751,48200,51300,45400,0,0,0,0,5,1,,352.0,59.0,,
37917,동인드림힐스(도),동대문구,37.5642704,127.0285649,6,2017.07,02,9.55,5.82,10.47,31.57,19.24,,36745,0,0,0,0,0,0,0,3,0,,355.0,45.0,,
37917,동인드림힐스(도),동대문구,37.5642704,127.0285649,6,2017.07,02,13.19,8.12,14.48,43.62,26.86,A,82236,0,0,0,0,0,0,0,1,0,,355.0,45.0,,
37917,동인드림힐스(도),동대문구,37.5642704,127.0285649,6,2017.07,02,13.47,8.32,14.79,44.54,27.51,B,118990,0,0,0,0,0,0,0,2,0,,355.0,45.0,,
379260,소담하우징(도),강서구,37.5378043,126.8341976,12,2019.06,01,10.08,8.12,10.08,33.35,26.86,A,1240001,0,0,0,0,0,0,0,8,0,,248.0,49.0,,
379260,소담하우징(도),강서구,37.5378043,126.8341976,12,2019.06,01,10.14,8.16,10.14,33.53,27.00,B,1240002,0,0,0,0,0,0,0,4,0,,248.0,49.0,,
37930,동일,강북구,37.6685258,127.035345,19,2002.11,01,17.15,15.70,17.15,56.71,51.91,,36757,0,0,0,0,0,0,0,1,0,,295.0,59.0,,
37930,동일,강북구,37.6685258,127.035345,19,2002.11,01,17.56,16.08,17.56,58.07,53.16,,82247,22800,24800,20800,0,0,0,0,1,1,,295.0,59.0,,
37930,동일,강북구,37.6685258,127.035345,19,2002.11,01,18.88,17.29,18.88,62.44,57.16,A,119000,0,0,0,0,0,0,0,1,0,,295.0,59.0,,
37930,동일,강북구,37.6685258,127.035345,19,2002.11,01,18.89,17.29,18.89,62.47,57.19,B,146599,0,0,0,0,0,0,0,7,0,,295.0,59.0,,
37930,동일,강북구,37.6685258,127.035345,19,2002.11,01,20.73,18.98,20.73,68.55,62.75,,166594,36400,38900,34400,0,0,0,0,1,1,,295.0,59.0,,
37930,동일,강북구,37.6685258,127.035345,19,2002.11,01,22.48,20.57,22.48,74.32,68.03,,181059,28700,30000,27000,0,0,0,0,7,1,,295.0,59.0,,
37930,동일,강북구,37.6685258,127.035345,19,2002.11,01,27.30,24.98,27.30,90.25,82.61,,191473,45000,48700,40700,0,0,0,0,1,1,,295.0,59.0,,
37940,진넥스베르디엠,강동구,37.4973685,127.1333475,49,2017.06,02,21.56,18.14,35.20,71.27,59.97,A,36766,0,0,0,0,0,0,0,34,0,,359.0,48.0,,
37940,진넥스베르디엠,강동구,37.4973685,127.1333475,49,2017.06,02,21.56,18.14,35.21,71.28,59.99,B,82257,93700,98600,86200,0,0,0,0,15,1,,359.0,48.0,,
37945,경동미르웰여의도(도시형),구로구,37.5230441,126.9103399,77,2017.09,02,6.47,4.24,9.97,21.41,14.03,A,36770,0,0,0,0,0,0,0,77,0,,399.0,55.0,,
37948,월계센트럴아이파크,강북구,37.6305144,127.0576448,859,2020.01,01,25.27,18.14,37.23,83.55,59.99,B,82263,103500,107000,100500,55500,0,0,0,36,1,56.5,282.0,24.0,0.0,0.77
37948,월계센트럴아이파크,강북구,37.6305144,127.0576448,859,2020.01,01,25.50,18.14,37.46,84.31,59.99,A,36773,103500,107000,100500,55500,0,0,0,191,1,56.5,282.0,24.0,0.0,0.77
37948,월계센트럴아이파크,강북구,37.6305144,127.0576448,859,2020.01,01,35.29,25.70,52.25,116.69,84.99,C,166598,116000,122250,113500,65500,0,0,0,40,1,56.5,282.0,24.0,0.0,0.77
37948,월계센트럴아이파크,강북구,37.6305144,127.0576448,859,2020.01,01,35.57,25.70,52.52,117.60,84.99,A,119008,116000,122250,113500,65500,0,0,0,263,1,56.5,282.0,24.0,0.0,0.77
37948,월계센트럴아이파크,강북구,37.6305144,127.0576448,859,2020.01,01,35.61,25.70,52.57,117.75,84.99,B,146604,116000,122250,113500,65500,0,0,0,260,1,56.5,282.0,24.0,0.0,0.77
379520,면목루브루,동대문구,37.5843268,127.077999,42,2021.06,01,18.36,14.72,19.77,60.72,48.67,,1240497,42900,47900,37100,0,0,0,0,6,1,,199.0,48.0,,
379520,면목루브루,동대문구,37.5843268,127.077999,42,2021.06,01,19.72,15.68,21.22,65.22,51.85,,1240498,46000,49700,41100,0,0,0,0,6,1,,199.0,48.0,,
379520,면목루브루,동대문구,37.5843268,127.077999,42,2021.06,01,20.38,16.41,21.95,67.39,54.25,A,1240499,47800,52900,41600,0,0,0,0,12,1,,199.0,48.0,,
379520,면목루브루,동대문구,37.5843268,127.077999,42,2021.06,01,20.62,16.50,22.20,68.18,54.56,B,1240500,44100,46800,42300,0,0,0,0,6,1,,199.0,48.0,,
379520,면목루브루,동대문구,37.5843268,127.077999,42,2021.06,01,20.79,16.74,22.39,68.73,55.35,,1240502,47000,51300,40800,0,0,0,0,6,1,,199.0,48.0,,
379520,면목루브루,동대문구,37.5843268,127.077999,42,2021.06,01,21.70,17.44,23.36,71.74,57.68,,1240501,49800,54400,43200,0,0,0,0,6,1,,199.0,48.0,,
379522,금강하우징(도),강서구,37.5380787,126.8966595,28,2017.11,02,10.61,8.19,11.47,35.08,27.10,A,1240524,0,0,0,0,0,0,0,14,0,,249.0,50.0,,
379522,금강하우징(도),강서구,37.5380787,126.8966595,28,2017.11,02,10.61,8.20,11.48,35.08,27.14,B,1240525,0,0,0,0,0,0,0,14,0,,249.0,50.0,,
379538,에비뉴청계Ⅰ(주상복합),동대문구,37.5732417,127.0221446,99,2023.10,02,7.57,4.84,7.78,25.03,16.01,D1,1240702,0,0,0,0,0,0,0,9,0,,684.0,59.0,,
379538,에비뉴청계Ⅰ(주상복합),동대문구,37.5732417,127.0221446,99,2023.10,02,7.67,4.90,7.89,25.37,16.23,D2,1240703,0,0,0,0,0,0,0,30,0,,684.0,59.0,,
