구,동,아파트명,세대수,준공년월,공급면적(㎡),전용면적(㎡),공급면적(평),KB매매시세(만원),KB매매시세,매매상한가(만원),매매하한가(만원),도로명주소,단지ID
강동구,암사동,삼성광나루,490,2002.11,110.02,84.93,33.28,152500,"15억 2,500만 원",157500,140000,서울특별시 강동구 상암로3길 77,311
강동구,암사동,삼성광나루,490,2002.11,148.82,114.87,45.01,157500,"15억 7,500만 원",165000,152500,서울특별시 강동구 상암로3길 77,311
강동구,암사동,선사현대,2938,2000.06,80.29,58.68,24.28,149500,"14억 9,500만 원",154500,139000,서울특별시 강동구 상암로 11,309
강동구,암사동,선사현대,2938,2000.06,81.61,59.64,24.68,149500,"14억 9,500만 원",154500,139000,서울특별시 강동구 상암로 11,309
강동구,암사동,선사현대,2938,2000.06,99.67,72.85,30.15,157500,"15억 7,500만 원",162500,150000,서울특별시 강동구 상암로 11,309
강동구,암사동,프라이어팰리스,1622,2007.07,79.65,59.98,24.09,156500,"15억 6,500만 원",164000,150000,서울특별시 강동구 고덕로 130,14972
강동구,암사동,힐스테이트강동리버뷰,460,2019.11,79.90,59.89,24.17,140000,14억,149000,135000,서울특별시 강동구 올림픽로91길 30,37020
강동구,암사동,힐스테이트강동리버뷰,460,2019.11,81.68,59.99,24.70,140000,14억,149000,135000,서울특별시 강동구 올림픽로91길 30,37020
강동구,천호동,강변그대가갤럭시,134,2009.04,110.72,84.96,33.49,142500,"14억 2,500만 원",147500,135000,서울특별시 강동구 올림픽로89길 55,20007
강동구,천호동,강변그대가갤럭시,134,2009.04,112.42,84.99,34.00,142500,"14억 2,500만 원",147500,135000,서울특별시 강동구 올림픽로89길 55,20007
강동구,천호동,강변그대가리버뷰,225,2007.02,112.00,84.97,33.87,142500,"14억 2,500만 원",152500,135000,서울특별시 강동구 올림픽로89길 58,14713
강동구,천호동,강변그대가리버뷰,225,2007.02,122.26,84.97,36.98,145000,"14억 5,000만 원",152500,137500,서울특별시 강동구 올림픽로89길 58,14713
강동구,천호동,강변그대가리버뷰,225,2007.02,114.16,84.99,34.53,147500,"14억 7,500만 원",157500,139000,서울특별시 강동구 올림픽로89길 58,14713
강동구,천호동,강변그대가리버뷰,225,2007.02,114.21,84.99,34.54,154000,"15억 4,000만 원",161500,150000,서울특별시 강동구 올림픽로89길 58,14713
강동구,천호동,대우한강베네시티,204,2007.03,151.96,114.67,45.96,140000,14억,150000,130000,서울특별시 강동구 올림픽로 664,14617
강동구,천호동,대우한강베네시티,204,2007.03,175.48,132.44,53.08,141000,"14억 1,000만 원",150000,132500,서울특별시 강동구 올림픽로 664,14617
강동구,천호동,더샵강동센트럴시티,670,2025.12,83.81,59.99,25.35,147500,"14억 7,500만 원",151750,142500,서울특별시 강동구 서울특별시 강동구 진황도로 14 (천호동) 14,1075060
강동구,천호동,더샵강동센트럴시티,670,2025.12,83.94,59.99,25.39,147500,"14억 7,500만 원",151750,142500,서울특별시 강동구 서울특별시 강동구 진황도로 14 (천호동) 14,1075060
강동구,천호동,더샵강동센트럴시티,670,2025.12,85.38,59.75,25.82,147500,"14억 7,500만 원",151750,142500,서울특별시 강동구 서울특별시 강동구 진황도로 14 (천호동) 14,1075060
강동구,천호동,더샵강동센트럴시티,670,2025.12,118.69,84.98,35.90,160000,16억,165000,155000,서울특별시 강동구 서울특별시 강동구 진황도로 14 (천호동) 14,1075060
강동구,천호동,더샵강동센트럴시티,670,2025.12,119.58,84.94,36.17,160000,16억,165000,155000,서울특별시 강동구 서울특별시 강동구 진황도로 14 (천호동) 14,1075060
강동구,천호동,더샵강동센트럴시티,670,2025.12,120.05,84.98,36.31,160000,16억,165000,155000,서울특별시 강동구 서울특별시 강동구 진황도로 14 (천호동) 14,1075060
강동구,천호동,래미안강동팰리스,999,2017.07,85.30,59.98,25.80,156500,"15억 6,500만 원",162750,150000,서울특별시 강동구 천호대로 1077,28676
강동구,천호동,힐데스하임천호,188,2023.05,111.13,84.96,33.61,141000,"14억 1,000만 원",146500,135000,서울특별시 강동구 올림픽로78길 30,311879
강동구,천호동,힐데스하임천호,188,2023.05,111.17,84.99,33.62,141000,"14억 1,000만 원",146500,135000,서울특별시 강동구 올림픽로78길 30,311879
강동구,천호동,힐데스하임천호,188,2023.05,112.20,84.98,33.94,141000,"14억 1,000만 원",146500,135000,서울특별시 강동구 올림픽로78길 30,311879
강서구,가양동,강서한강자이,790,2013.09,112.42,84.99,34.00,155000,"15억 5,000만 원",158500,150000,서울특별시 강서구 양천로55길 55,25118
강서구,가양동,강서한강자이,790,2013.09,112.85,84.99,34.13,155000,"15억 5,000만 원",158500,150000,서울특별시 강서구 양천로55길 55,25118
강서구,가양동,강서한강자이,790,2013.09,112.90,84.99,34.15,155000,"15억 5,000만 원",158500,150000,서울특별시 강서구 양천로55길 55,25118
강서구,가양동,강서한강자이,790,2013.09,130.73,98.99,39.54,158500,"15억 8,500만 원",162000,152500,서울특별시 강서구 양천로55길 55,25118
강서구,가양동,강서한강자이,790,2013.09,130.97,98.99,39.61,158500,"15억 8,500만 원",162000,152500,서울특별시 강서구 양천로55길 55,25118
강서구,가양동,강서한강자이,790,2013.09,131.77,102.91,39.86,158500,"15억 8,500만 원",162000,152500,서울특별시 강서구 양천로55길 55,25118
강서구,가양동,대림경동,540,1993.09,154.17,131.40,46.63,141000,"14억 1,000만 원",147000,135000,서울특별시 강서구 허준로 121,523
강서구,가양동,대아(동신1단지),660,1993.06,158.86,134.88,48.05,149000,"14억 9,000만 원",152000,142000,서울특별시 강서구 강서로 532,527
강서구,가양동,대아(동신1단지),660,1993.06,192.15,164.25,58.12,158000,"15억 8,000만 원",166500,148500,서울특별시 강서구 강서로 532,527
강서구,내발산동,우장산힐스테이트,2198,2005.05,79.32,59.98,23.99,140000,14억,147000,131000,서울특별시 강서구 강서로 348,13348
강서구,등촌동,등촌동아이파크,1653,2003.01,204.82,165.82,61.95,142500,"14억 2,500만 원",147500,135000,서울특별시 강서구 등촌로 163,36722
강서구,마곡동,마곡13단지힐스테이트마스터,1194,2017.04,81.53,59.98,24.66,149500,"14억 9,500만 원",155500,144000,서울특별시 강서구 마곡중앙1로 71,30363
강서구,마곡동,마곡13단지힐스테이트마스터,1194,2017.04,81.59,59.98,24.68,149500,"14억 9,500만 원",155500,144000,서울특별시 강서구 마곡중앙1로 71,30363
강서구,마곡동,마곡13단지힐스테이트마스터,1194,2017.04,81.78,59.98,24.73,149500,"14억 9,500만 원",155500,144000,서울특별시 강서구 마곡중앙1로 71,30363
강서구,마곡동,마곡엠밸리10단지,550,2016.08,116.78,84.89,35.32,147000,"14억 7,000만 원",155000,140500,서울특별시 강서구 마곡중앙1로 72,32152
강서구,마곡동,마곡엠밸리11단지,347,2016.09,119.02,84.89,36.00,155000,"15억 5,000만 원",158000,145000,서울특별시 강서구 공항대로 124,32153
강서구,마곡동,마곡엠밸리11단지,347,2016.09,119.41,84.88,36.12,155000,"15억 5,000만 원",158000,145000,서울특별시 강서구 공항대로 124,32153
강서구,마곡동,마곡엠밸리12단지,363,2016.09,119.74,84.89,36.22,159000,"15억 9,000만 원",170000,148000,서울특별시 강서구 공항대로 140,32154
강서구,마곡동,마곡엠밸리12단지,363,2016.09,120.13,84.88,36.33,159000,"15억 9,000만 원",170000,148000,서울특별시 강서구 공항대로 140,32154
강서구,마곡동,마곡엠밸리15단지,1171,2014.05,82.82,59.79,25.05,140000,14억,150000,132500,서울특별시 강서구 마곡중앙로 36,28647
강서구,마곡동,마곡엠밸리1단지,237,2014.06,118.80,84.77,35.93,141500,"14억 1,500만 원",143750,136000,서울특별시 강서구 마곡서1로 131,28626
강서구,마곡동,마곡엠밸리1단지,237,2014.06,119.24,84.92,36.06,141500,"14억 1,500만 원",143750,136000,서울특별시 강서구 마곡서1로 131,28626
강서구,마곡동,마곡엠밸리1단지,237,2014.06,119.41,84.85,36.12,141500,"14억 1,500만 원",143750,136000,서울특별시 강서구 마곡서1로 131,28626
강서구,마곡동,마곡엠밸리1단지,237,2014.06,119.61,84.88,36.18,141500,"14억 1,500만 원",143750,136000,서울특별시 강서구 마곡서1로 131,28626
강서구,마곡동,마곡엠밸리2단지,408,2014.06,114.26,84.92,34.56,146000,"14억 6,000만 원",152000,138500,서울특별시 강서구 마곡서1로 146,29021
강서구,마곡동,마곡엠밸리2단지,408,2014.06,114.32,84.95,34.58,146000,"14억 6,000만 원",152000,138500,서울특별시 강서구 마곡서1로 146,29021
강서구,마곡동,마곡엠밸리2단지,408,2014.06,114.62,84.88,34.67,146000,"14억 6,000만 원",152000,138500,서울특별시 강서구 마곡서1로 146,29021
강서구,마곡동,마곡엠밸리4단지,420,2014.06,113.88,84.56,34.44,156500,"15억 6,500만 원",162000,147500,서울특별시 강서구 마곡서로 175,28627
강서구,마곡동,마곡엠밸리4단지,420,2014.06,114.48,84.85,34.63,156500,"15억 6,500만 원",162000,147500,서울특별시 강서구 마곡서로 175,28627
강서구,마곡동,마곡엠밸리5단지,439,2014.06,112.01,84.92,33.88,153500,"15억 3,500만 원",160000,145000,서울특별시 강서구 마곡서1로 111-11,28620
강서구,마곡동,마곡엠밸리5단지,439,2014.06,112.07,84.95,33.90,153500,"15억 3,500만 원",160000,145000,서울특별시 강서구 마곡서1로 111-11,28620
강서구,마곡동,마곡엠밸리5단지,439,2014.06,112.62,84.91,34.06,153500,"15억 3,500만 원",160000,145000,서울특별시 강서구 마곡서1로 111-11,28620
강서구,마곡동,마곡엠밸리9단지,1529,2021.02,83.72,59.82,25.32,149500,"14억 9,500만 원",155000,141000,서울특별시 강서구 공항대로 103,48635
강서구,마곡동,마곡엠밸리9단지,1529,2021.02,83.77,59.94,25.34,149500,"14억 9,500만 원",155000,141000,서울특별시 강서구 공항대로 103,48635
강서구,마곡동,마곡엠밸리9단지,1529,2021.02,83.93,59.86,25.38,149500,"14억 9,500만 원",155000,141000,서울특별시 강서구 공항대로 103,48635
강서구,마곡동,마곡엠밸리9단지,1529,2021.02,84.07,59.89,25.43,149500,"14억 9,500만 원",155000,141000,서울특별시 강서구 공항대로 103,48635
강서구,마곡동,마곡힐스테이트,603,2017.08,81.33,59.97,24.60,148500,"14억 8,500만 원",154750,139000,서울특별시 강서구 마곡중앙3로 74,29383
강서구,마곡동,마곡힐스테이트,603,2017.08,81.78,59.99,24.73,148500,"14억 8,500만 원",154750,139000,서울특별시 강서구 마곡중앙3로 74,29383
강서구,염창동,e편한세상염창,499,2019.03,78.80,59.88,23.83,140000,14억,143500,135000,서울특별시 강서구 공항대로 583,35409
강서구,염창동,e편한세상염창,499,2019.03,80.52,59.98,24.35,140000,14억,143500,135000,서울특별시 강서구 공항대로 583,35409
강서구,염창동,e편한세상염창,499,2019.03,95.15,74.29,28.78,150000,15억,155000,146500,서울특별시 강서구 공항대로 583,35409
강서구,염창동,리버펠리스,66,2001.11,197.44,177.81,59.72,145500,"14억 5,500만 원",148500,135500,서울특별시 강서구 양천로77길 43,519
강서구,염창동,삼정그린코아,206,2001.05,153.05,113.50,46.29,141000,"14억 1,000만 원",148000,133000,서울특별시 강서구 공항대로75길 30,518
강서구,염창동,삼정그린코아,206,2001.05,154.04,114.87,46.59,141000,"14억 1,000만 원",148000,133000,서울특별시 강서구 공항대로75길 30,518
강서구,염창동,삼정그린코아,206,2001.05,168.89,126.03,51.09,143000,"14억 3,000만 원",150000,134000,서울특별시 강서구 공항대로75길 30,518
강서구,염창동,염창동롯데캐슬,284,2005.03,163.37,134.57,49.42,156500,"15억 6,500만 원",163000,149000,서울특별시 강서구 공항대로65길 21,13281
강서구,염창동,염창한화꿈에그린,422,2005.04,93.06,67.43,28.15,144000,"14억 4,000만 원",147000,136500,서울특별시 강서구 공항대로75길 17,13280
강서구,염창동,염창한화꿈에그린,422,2005.04,110.91,84.93,33.55,156000,"15억 6,000만 원",159000,149000,서울특별시 강서구 공항대로75길 17,13280
강서구,염창동,한강동아(2차),212,1998.07,141.39,114.68,42.77,142000,"14억 2,000만 원",153000,131500,서울특별시 강서구 양천로73길 80,517
강서구,염창동,한강동아(2차),212,1998.07,141.47,114.78,42.79,142000,"14억 2,000만 원",153000,131500,서울특별시 강서구 양천로73길 80,517
강서구,화곡동,강서힐스테이트,2603,2015.08,111.24,84.99,33.64,150000,15억,163000,142000,서울특별시 강서구 우현로 67,25130
강서구,화곡동,강서힐스테이트,2603,2015.08,111.54,84.99,33.74,150000,15억,163000,142000,서울특별시 강서구 우현로 67,25130
강서구,화곡동,강서힐스테이트,2603,2015.08,111.85,84.99,33.83,150000,15억,163000,142000,서울특별시 강서구 우현로 67,25130
강서구,화곡동,강서힐스테이트,2603,2015.08,112.03,84.99,33.88,150000,15억,163000,142000,서울특별시 강서구 우현로 67,25130
강서구,화곡동,강서힐스테이트,2603,2015.08,112.22,84.99,33.94,150000,15억,163000,142000,서울특별시 강서구 우현로 67,25130
강서구,화곡동,강서힐스테이트,2603,2015.08,112.34,84.99,33.98,150000,15억,163000,142000,서울특별시 강서구 우현로 67,25130
강서구,화곡동,우장산롯데캐슬,1164,2003.09,170.40,134.99,51.54,140000,14억,143500,132500,서울특별시 강서구 공항대로 382,12271
강서구,화곡동,우장산롯데캐슬,1164,2003.09,215.80,177.86,65.27,145000,"14억 5,000만 원",150000,138500,서울특별시 강서구 공항대로 382,12271
강서구,화곡동,우장산숲아이파크,576,2022.12,114.21,84.97,34.55,145500,"14억 5,500만 원",149750,141500,서울특별시 강서구 화곡로31다길 20,49312
강서구,화곡동,우장산숲아이파크,576,2022.12,114.36,84.98,34.59,145500,"14억 5,500만 원",149750,141500,서울특별시 강서구 화곡로31다길 20,49312
강서구,화곡동,우장산숲아이파크,576,2022.12,114.41,84.99,34.60,145500,"14억 5,500만 원",149750,141500,서울특별시 강서구 화곡로31다길 20,49312
강서구,화곡동,우장산아이파크이편한세상,2517,2008.01,107.49,84.97,32.51,150000,15억,159000,140500,서울특별시 강서구 강서로 266,15219
강서구,화곡동,우장산아이파크이편한세상,2517,2008.01,125.24,101.65,37.88,154000,"15억 4,000만 원",162500,146000,서울특별시 강서구 강서로 266,15219
강서구,화곡동,우장산아이파크이편한세상,2517,2008.01,136.39,114.98,41.25,160000,16억,166000,152500,서울특별시 강서구 강서로 266,15219
강서구,화곡동,화곡푸르지오,2176,2002.10,204.78,156.87,61.94,140000,14억,145000,133500,서울특별시 강서구 화곡로13길 107,437
강서구,화곡동,화곡푸르지오,2176,2002.10,235.91,192.22,71.36,148000,"14억 8,000만 원",154500,142500,서울특별시 강서구 화곡로13길 107,437
관악구,봉천동,보라매롯데캐슬,98,1997.10,217.93,166.39,65.92,142000,"14억 2,000만 원",146000,138000,서울특별시 관악구 보라매로3길 31,637
